holiday_date,holiday_name,federal_state,nationwide
2015-01-01,Neujahr,DE-BW,true
2015-01-01,Neujahr,DE-BY,true
2015-01-01,Neujahr,DE-BE,true
2015-01-01,Neujahr,DE-BB,true
2015-01-01,Neujahr,DE-HB,true
2015-01-01,Neujahr,DE-HH,true
2015-01-01,Neujahr,DE-HE,true
2015-01-01,Neujahr,DE-MV,true
2015-01-01,Neujahr,DE-NI,true
2015-01-01,Neujahr,DE-NW,true
2015-01-01,Neujahr,DE-RP,true
2015-01-01,Neujahr,DE-SL,true
2015-01-01,Neujahr,DE-SN,true
2015-01-01,Neujahr,DE-ST,true
2015-01-01,Neujahr,DE-SH,true
2015-01-01,Neujahr,DE-TH,true
2015-04-03,Karfreitag,DE-BW,true
2015-04-03,Karfreitag,DE-BY,true
2015-04-03,Karfreitag,DE-BE,true
2015-04-03,Karfreitag,DE-BB,true
2015-04-03,Karfreitag,DE-HB,true
2015-04-03,Karfreitag,DE-HH,true
2015-04-03,Karfreitag,DE-HE,true
2015-04-03,Karfreitag,DE-MV,true
2015-04-03,Karfreitag,DE-NI,true
2015-04-03,Karfreitag,DE-NW,true
2015-04-03,Karfreitag,DE-RP,true
2015-04-03,Karfreitag,DE-SL,true
2015-04-03,Karfreitag,DE-SN,true
2015-04-03,Karfreitag,DE-ST,true
2015-04-03,Karfreitag,DE-SH,true
2015-04-03,Karfreitag,DE-TH,true
2015-04-06,Ostermontag,DE-BW,true
2015-04-06,Ostermontag,DE-BY,true
2015-04-06,Ostermontag,DE-BE,true
2015-04-06,Ostermontag,DE-BB,true
2015-04-06,Ostermontag,DE-HB,true
2015-04-06,Ostermontag,DE-HH,true
2015-04-06,Ostermontag,DE-HE,true
2015-04-06,Ostermontag,DE-MV,true
2015-04-06,Ostermontag,DE-NI,true
2015-04-06,Ostermontag,DE-NW,true
2015-04-06,Ostermontag,DE-RP,true
2015-04-06,Ostermontag,DE-SL,true
2015-04-06,Ostermontag,DE-SN,true
2015-04-06,Ostermontag,DE-ST,true
2015-04-06,Ostermontag,DE-SH,true
2015-04-06,Ostermontag,DE-TH,true
2015-05-01,Tag der Arbeit,DE-BW,true
2015-05-01,Tag der Arbeit,DE-BY,true
2015-05-01,Tag der Arbeit,DE-BE,true
2015-05-01,Tag der Arbeit,DE-BB,true
2015-05-01,Tag der Arbeit,DE-HB,true
2015-05-01,Tag der Arbeit,DE-HH,true
2015-05-01,Tag der Arbeit,DE-HE,true
2015-05-01,Tag der Arbeit,DE-MV,true
2015-05-01,Tag der Arbeit,DE-NI,true
2015-05-01,Tag der Arbeit,DE-NW,true
2015-05-01,Tag der Arbeit,DE-RP,true
2015-05-01,Tag der Arbeit,DE-SL,true
2015-05-01,Tag der Arbeit,DE-SN,true
2015-05-01,Tag der Arbeit,DE-ST,true
2015-05-01,Tag der Arbeit,DE-SH,true
2015-05-01,Tag der Arbeit,DE-TH,true
2015-05-14,Christi Himmelfahrt,DE-BW,true
2015-05-14,Christi Himmelfahrt,DE-BY,true
2015-05-14,Christi Himmelfahrt,DE-BE,true
2015-05-14,Christi Himmelfahrt,DE-BB,true
2015-05-14,Christi Himmelfahrt,DE-HB,true
2015-05-14,Christi Himmelfahrt,DE-HH,true
2015-05-14,Christi Himmelfahrt,DE-HE,true
2015-05-14,Christi Himmelfahrt,DE-MV,true
2015-05-14,Christi Himmelfahrt,DE-NI,true
2015-05-14,Christi Himmelfahrt,DE-NW,true
2015-05-14,Christi Himmelfahrt,DE-RP,true
2015-05-14,Christi Himmelfahrt,DE-SL,true
2015-05-14,Christi Himmelfahrt,DE-SN,true
2015-05-14,Christi Himmelfahrt,DE-ST,true
2015-05-14,Christi Himmelfahrt,DE-SH,true
2015-05-14,Christi Himmelfahrt,DE-TH,true
2015-05-25,Pfingstmontag,DE-BW,true
2015-05-25,Pfingstmontag,DE-BY,true
2015-05-25,Pfingstmontag,DE-BE,true
2015-05-25,Pfingstmontag,DE-BB,true
2015-05-25,Pfingstmontag,DE-HB,true
2015-05-25,Pfingstmontag,DE-HH,true
2015-05-25,Pfingstmontag,DE-HE,true
2015-05-25,Pfingstmontag,DE-MV,true
2015-05-25,Pfingstmontag,DE-NI,true
2015-05-25,Pfingstmontag,DE-NW,true
2015-05-25,Pfingstmontag,DE-RP,true
2015-05-25,Pfingstmontag,DE-SL,true
2015-05-25,Pfingstmontag,DE-SN,true
2015-05-25,Pfingstmontag,DE-ST,true
2015-05-25,Pfingstmontag,DE-SH,true
2015-05-25,Pfingstmontag,DE-TH,true
2015-10-03,Tag der Deutschen Einheit,DE-BW,true
2015-10-03,Tag der Deutschen Einheit,DE-BY,true
2015-10-03,Tag der Deutschen Einheit,DE-BE,true
2015-10-03,Tag der Deutschen Einheit,DE-BB,true
2015-10-03,Tag der Deutschen Einheit,DE-HB,true
2015-10-03,Tag der Deutschen Einheit,DE-HH,true
2015-10-03,Tag der Deutschen Einheit,DE-HE,true
2015-10-03,Tag der Deutschen Einheit,DE-MV,true
2015-10-03,Tag der Deutschen Einheit,DE-NI,true
2015-10-03,Tag der Deutschen Einheit,DE-NW,true
2015-10-03,Tag der Deutschen Einheit,DE-RP,true
2015-10-03,Tag der Deutschen Einheit,DE-SL,true
2015-10-03,Tag der Deutschen Einheit,DE-SN,true
2015-10-03,Tag der Deutschen Einheit,DE-ST,true
2015-10-03,Tag der Deutschen Einheit,DE-SH,true
2015-10-03,Tag der Deutschen Einheit,DE-TH,true
2015-12-25,1. Weihnachtsfeiertag,DE-BW,true
2015-12-25,1. Weihnachtsfeiertag,DE-BY,true
2015-12-25,1. Weihnachtsfeiertag,DE-BE,true
2015-12-25,1. Weihnachtsfeiertag,DE-BB,true
2015-12-25,1. Weihnachtsfeiertag,DE-HB,true
2015-12-25,1. Weihnachtsfeiertag,DE-HH,true
2015-12-25,1. Weihnachtsfeiertag,DE-HE,true
2015-12-25,1. Weihnachtsfeiertag,DE-MV,true
2015-12-25,1. Weihnachtsfeiertag,DE-NI,true
2015-12-25,1. Weihnachtsfeiertag,DE-NW,true
2015-12-25,1. Weihnachtsfeiertag,DE-RP,true
2015-12-25,1. Weihnachtsfeiertag,DE-SL,true
2015-12-25,1. Weihnachtsfeiertag,DE-SN,true
2015-12-25,1. Weihnachtsfeiertag,DE-ST,true
2015-12-25,1. Weihnachtsfeiertag,DE-SH,true
2015-12-25,1. Weihnachtsfeiertag,DE-TH,true
2015-12-26,2. Weihnachtsfeiertag,DE-BW,true
2015-12-26,2. Weihnachtsfeiertag,DE-BY,true
2015-12-26,2. Weihnachtsfeiertag,DE-BE,true
2015-12-26,2. Weihnachtsfeiertag,DE-BB,true
2015-12-26,2. Weihnachtsfeiertag,DE-HB,true
2015-12-26,2. Weihnachtsfeiertag,DE-HH,true
2015-12-26,2. Weihnachtsfeiertag,DE-HE,true
2015-12-26,2. Weihnachtsfeiertag,DE-MV,true
2015-12-26,2. Weihnachtsfeiertag,DE-NI,true
2015-12-26,2. Weihnachtsfeiertag,DE-NW,true
2015-12-26,2. Weihnachtsfeiertag,DE-RP,true
2015-12-26,2. Weihnachtsfeiertag,DE-SL,true
2015-12-26,2. Weihnachtsfeiertag,DE-SN,true
2015-12-26,2. Weihnachtsfeiertag,DE-ST,true
2015-12-26,2. Weihnachtsfeiertag,DE-SH,true
2015-12-26,2. Weihnachtsfeiertag,DE-TH,true
2015-01-06,Heilige Drei Könige,DE-BW,false
2015-01-06,Heilige Drei Könige,DE-BY,false
2015-01-06,Heilige Drei Könige,DE-ST,false
2015-06-04,Fronleichnam,DE-BW,false
2015-06-04,Fronleichnam,DE-BY,false
2015-06-04,Fronleichnam,DE-HE,false
2015-06-04,Fronleichnam,DE-NW,false
2015-06-04,Fronleichnam,DE-RP,false
2015-06-04,Fronleichnam,DE-SL,false
2015-08-15,Mariä Himmelfahrt,DE-BY,false
2015-08-15,Mariä Himmelfahrt,DE-SL,false
2015-09-20,Weltkindertag,DE-TH,false
2015-10-31,Reformationstag,DE-BB,false
2015-10-31,Reformationstag,DE-HB,false
2015-10-31,Reformationstag,DE-HH,false
2015-10-31,Reformationstag,DE-MV,false
2015-10-31,Reformationstag,DE-NI,false
2015-10-31,Reformationstag,DE-SN,false
2015-10-31,Reformationstag,DE-ST,false
2015-10-31,Reformationstag,DE-SH,false
2015-10-31,Reformationstag,DE-TH,false
2015-11-01,Allerheiligen,DE-BW,false
2015-11-01,Allerheiligen,DE-BY,false
2015-11-01,Allerheiligen,DE-NW,false
2015-11-01,Allerheiligen,DE-RP,false
2015-11-01,Allerheiligen,DE-SL,false
2015-11-18,Buß- und Bettag,DE-SN,false
2015-03-08,Internationaler Frauentag,DE-BE,false
2015-03-08,Internationaler Frauentag,DE-MV,false
2016-01-01,Neujahr,DE-BW,true
2016-01-01,Neujahr,DE-BY,true
2016-01-01,Neujahr,DE-BE,true
2016-01-01,Neujahr,DE-BB,true
2016-01-01,Neujahr,DE-HB,true
2016-01-01,Neujahr,DE-HH,true
2016-01-01,Neujahr,DE-HE,true
2016-01-01,Neujahr,DE-MV,true
2016-01-01,Neujahr,DE-NI,true
2016-01-01,Neujahr,DE-NW,true
2016-01-01,Neujahr,DE-RP,true
2016-01-01,Neujahr,DE-SL,true
2016-01-01,Neujahr,DE-SN,true
2016-01-01,Neujahr,DE-ST,true
2016-01-01,Neujahr,DE-SH,true
2016-01-01,Neujahr,DE-TH,true
2016-03-25,Karfreitag,DE-BW,true
2016-03-25,Karfreitag,DE-BY,true
2016-03-25,Karfreitag,DE-BE,true
2016-03-25,Karfreitag,DE-BB,true
2016-03-25,Karfreitag,DE-HB,true
2016-03-25,Karfreitag,DE-HH,true
2016-03-25,Karfreitag,DE-HE,true
2016-03-25,Karfreitag,DE-MV,true
2016-03-25,Karfreitag,DE-NI,true
2016-03-25,Karfreitag,DE-NW,true
2016-03-25,Karfreitag,DE-RP,true
2016-03-25,Karfreitag,DE-SL,true
2016-03-25,Karfreitag,DE-SN,true
2016-03-25,Karfreitag,DE-ST,true
2016-03-25,Karfreitag,DE-SH,true
2016-03-25,Karfreitag,DE-TH,true
2016-03-28,Ostermontag,DE-BW,true
2016-03-28,Ostermontag,DE-BY,true
2016-03-28,Ostermontag,DE-BE,true
2016-03-28,Ostermontag,DE-BB,true
2016-03-28,Ostermontag,DE-HB,true
2016-03-28,Ostermontag,DE-HH,true
2016-03-28,Ostermontag,DE-HE,true
2016-03-28,Ostermontag,DE-MV,true
2016-03-28,Ostermontag,DE-NI,true
2016-03-28,Ostermontag,DE-NW,true
2016-03-28,Ostermontag,DE-RP,true
2016-03-28,Ostermontag,DE-SL,true
2016-03-28,Ostermontag,DE-SN,true
2016-03-28,Ostermontag,DE-ST,true
2016-03-28,Ostermontag,DE-SH,true
2016-03-28,Ostermontag,DE-TH,true
2016-05-01,Tag der Arbeit,DE-BW,true
2016-05-01,Tag der Arbeit,DE-BY,true
2016-05-01,Tag der Arbeit,DE-BE,true
2016-05-01,Tag der Arbeit,DE-BB,true
2016-05-01,Tag der Arbeit,DE-HB,true
2016-05-01,Tag der Arbeit,DE-HH,true
2016-05-01,Tag der Arbeit,DE-HE,true
2016-05-01,Tag der Arbeit,DE-MV,true
2016-05-01,Tag der Arbeit,DE-NI,true
2016-05-01,Tag der Arbeit,DE-NW,true
2016-05-01,Tag der Arbeit,DE-RP,true
2016-05-01,Tag der Arbeit,DE-SL,true
2016-05-01,Tag der Arbeit,DE-SN,true
2016-05-01,Tag der Arbeit,DE-ST,true
2016-05-01,Tag der Arbeit,DE-SH,true
2016-05-01,Tag der Arbeit,DE-TH,true
2016-05-05,Christi Himmelfahrt,DE-BW,true
2016-05-05,Christi Himmelfahrt,DE-BY,true
2016-05-05,Christi Himmelfahrt,DE-BE,true
2016-05-05,Christi Himmelfahrt,DE-BB,true
2016-05-05,Christi Himmelfahrt,DE-HB,true
2016-05-05,Christi Himmelfahrt,DE-HH,true
2016-05-05,Christi Himmelfahrt,DE-HE,true
2016-05-05,Christi Himmelfahrt,DE-MV,true
2016-05-05,Christi Himmelfahrt,DE-NI,true
2016-05-05,Christi Himmelfahrt,DE-NW,true
2016-05-05,Christi Himmelfahrt,DE-RP,true
2016-05-05,Christi Himmelfahrt,DE-SL,true
2016-05-05,Christi Himmelfahrt,DE-SN,true
2016-05-05,Christi Himmelfahrt,DE-ST,true
2016-05-05,Christi Himmelfahrt,DE-SH,true
2016-05-05,Christi Himmelfahrt,DE-TH,true
2016-05-16,Pfingstmontag,DE-BW,true
2016-05-16,Pfingstmontag,DE-BY,true
2016-05-16,Pfingstmontag,DE-BE,true
2016-05-16,Pfingstmontag,DE-BB,true
2016-05-16,Pfingstmontag,DE-HB,true
2016-05-16,Pfingstmontag,DE-HH,true
2016-05-16,Pfingstmontag,DE-HE,true
2016-05-16,Pfingstmontag,DE-MV,true
2016-05-16,Pfingstmontag,DE-NI,true
2016-05-16,Pfingstmontag,DE-NW,true
2016-05-16,Pfingstmontag,DE-RP,true
2016-05-16,Pfingstmontag,DE-SL,true
2016-05-16,Pfingstmontag,DE-SN,true
2016-05-16,Pfingstmontag,DE-ST,true
2016-05-16,Pfingstmontag,DE-SH,true
2016-05-16,Pfingstmontag,DE-TH,true
2016-10-03,Tag der Deutschen Einheit,DE-BW,true
2016-10-03,Tag der Deutschen Einheit,DE-BY,true
2016-10-03,Tag der Deutschen Einheit,DE-BE,true
2016-10-03,Tag der Deutschen Einheit,DE-BB,true
2016-10-03,Tag der Deutschen Einheit,DE-HB,true
2016-10-03,Tag der Deutschen Einheit,DE-HH,true
2016-10-03,Tag der Deutschen Einheit,DE-HE,true
2016-10-03,Tag der Deutschen Einheit,DE-MV,true
2016-10-03,Tag der Deutschen Einheit,DE-NI,true
2016-10-03,Tag der Deutschen Einheit,DE-NW,true
2016-10-03,Tag der Deutschen Einheit,DE-RP,true
2016-10-03,Tag der Deutschen Einheit,DE-SL,true
2016-10-03,Tag der Deutschen Einheit,DE-SN,true
2016-10-03,Tag der Deutschen Einheit,DE-ST,true
2016-10-03,Tag der Deutschen Einheit,DE-SH,true
2016-10-03,Tag der Deutschen Einheit,DE-TH,true
2016-12-25,1. Weihnachtsfeiertag,DE-BW,true
2016-12-25,1. Weihnachtsfeiertag,DE-BY,true
2016-12-25,1. Weihnachtsfeiertag,DE-BE,true
2016-12-25,1. Weihnachtsfeiertag,DE-BB,true
2016-12-25,1. Weihnachtsfeiertag,DE-HB,true
2016-12-25,1. Weihnachtsfeiertag,DE-HH,true
2016-12-25,1. Weihnachtsfeiertag,DE-HE,true
2016-12-25,1. Weihnachtsfeiertag,DE-MV,true
2016-12-25,1. Weihnachtsfeiertag,DE-NI,true
2016-12-25,1. Weihnachtsfeiertag,DE-NW,true
2016-12-25,1. Weihnachtsfeiertag,DE-RP,true
2016-12-25,1. Weihnachtsfeiertag,DE-SL,true
2016-12-25,1. Weihnachtsfeiertag,DE-SN,true
2016-12-25,1. Weihnachtsfeiertag,DE-ST,true
2016-12-25,1. Weihnachtsfeiertag,DE-SH,true
2016-12-25,1. Weihnachtsfeiertag,DE-TH,true
2016-12-26,2. Weihnachtsfeiertag,DE-BW,true
2016-12-26,2. Weihnachtsfeiertag,DE-BY,true
2016-12-26,2. Weihnachtsfeiertag,DE-BE,true
2016-12-26,2. Weihnachtsfeiertag,DE-BB,true
2016-12-26,2. Weihnachtsfeiertag,DE-HB,true
2016-12-26,2. Weihnachtsfeiertag,DE-HH,true
2016-12-26,2. Weihnachtsfeiertag,DE-HE,true
2016-12-26,2. Weihnachtsfeiertag,DE-MV,true
2016-12-26,2. Weihnachtsfeiertag,DE-NI,true
2016-12-26,2. Weihnachtsfeiertag,DE-NW,true
2016-12-26,2. Weihnachtsfeiertag,DE-RP,true
2016-12-26,2. Weihnachtsfeiertag,DE-SL,true
2016-12-26,2. Weihnachtsfeiertag,DE-SN,true
2016-12-26,2. Weihnachtsfeiertag,DE-ST,true
2016-12-26,2. Weihnachtsfeiertag,DE-SH,true
2016-12-26,2. Weihnachtsfeiertag,DE-TH,true
2016-01-06,Heilige Drei Könige,DE-BW,false
2016-01-06,Heilige Drei Könige,DE-BY,false
2016-01-06,Heilige Drei Könige,DE-ST,false
2016-05-26,Fronleichnam,DE-BW,false
2016-05-26,Fronleichnam,DE-BY,false
2016-05-26,Fronleichnam,DE-HE,false
2016-05-26,Fronleichnam,DE-NW,false
2016-05-26,Fronleichnam,DE-RP,false
2016-05-26,Fronleichnam,DE-SL,false
2016-08-15,Mariä Himmelfahrt,DE-BY,false
2016-08-15,Mariä Himmelfahrt,DE-SL,false
2016-09-20,Weltkindertag,DE-TH,false
2016-10-31,Reformationstag,DE-BB,false
2016-10-31,Reformationstag,DE-HB,false
2016-10-31,Reformationstag,DE-HH,false
2016-10-31,Reformationstag,DE-MV,false
2016-10-31,Reformationstag,DE-NI,false
2016-10-31,Reformationstag,DE-SN,false
2016-10-31,Reformationstag,DE-ST,false
2016-10-31,Reformationstag,DE-SH,false
2016-10-31,Reformationstag,DE-TH,false
2016-11-01,Allerheiligen,DE-BW,false
2016-11-01,Allerheiligen,DE-BY,false
2016-11-01,Allerheiligen,DE-NW,false
2016-11-01,Allerheiligen,DE-RP,false
2016-11-01,Allerheiligen,DE-SL,false
2016-11-16,Buß- und Bettag,DE-SN,false
2016-03-08,Internationaler Frauentag,DE-BE,false
2016-03-08,Internationaler Frauentag,DE-MV,false
2017-01-01,Neujahr,DE-BW,true
2017-01-01,Neujahr,DE-BY,true
2017-01-01,Neujahr,DE-BE,true
2017-01-01,Neujahr,DE-BB,true
2017-01-01,Neujahr,DE-HB,true
2017-01-01,Neujahr,DE-HH,true
2017-01-01,Neujahr,DE-HE,true
2017-01-01,Neujahr,DE-MV,true
2017-01-01,Neujahr,DE-NI,true
2017-01-01,Neujahr,DE-NW,true
2017-01-01,Neujahr,DE-RP,true
2017-01-01,Neujahr,DE-SL,true
2017-01-01,Neujahr,DE-SN,true
2017-01-01,Neujahr,DE-ST,true
2017-01-01,Neujahr,DE-SH,true
2017-01-01,Neujahr,DE-TH,true
2017-04-14,Karfreitag,DE-BW,true
2017-04-14,Karfreitag,DE-BY,true
2017-04-14,Karfreitag,DE-BE,true
2017-04-14,Karfreitag,DE-BB,true
2017-04-14,Karfreitag,DE-HB,true
2017-04-14,Karfreitag,DE-HH,true
2017-04-14,Karfreitag,DE-HE,true
2017-04-14,Karfreitag,DE-MV,true
2017-04-14,Karfreitag,DE-NI,true
2017-04-14,Karfreitag,DE-NW,true
2017-04-14,Karfreitag,DE-RP,true
2017-04-14,Karfreitag,DE-SL,true
2017-04-14,Karfreitag,DE-SN,true
2017-04-14,Karfreitag,DE-ST,true
2017-04-14,Karfreitag,DE-SH,true
2017-04-14,Karfreitag,DE-TH,true
2017-04-17,Ostermontag,DE-BW,true
2017-04-17,Ostermontag,DE-BY,true
2017-04-17,Ostermontag,DE-BE,true
2017-04-17,Ostermontag,DE-BB,true
2017-04-17,Ostermontag,DE-HB,true
2017-04-17,Ostermontag,DE-HH,true
2017-04-17,Ostermontag,DE-HE,true
2017-04-17,Ostermontag,DE-MV,true
2017-04-17,Ostermontag,DE-NI,true
2017-04-17,Ostermontag,DE-NW,true
2017-04-17,Ostermontag,DE-RP,true
2017-04-17,Ostermontag,DE-SL,true
2017-04-17,Ostermontag,DE-SN,true
2017-04-17,Ostermontag,DE-ST,true
2017-04-17,Ostermontag,DE-SH,true
2017-04-17,Ostermontag,DE-TH,true
2017-05-01,Tag der Arbeit,DE-BW,true
2017-05-01,Tag der Arbeit,DE-BY,true
2017-05-01,Tag der Arbeit,DE-BE,true
2017-05-01,Tag der Arbeit,DE-BB,true
2017-05-01,Tag der Arbeit,DE-HB,true
2017-05-01,Tag der Arbeit,DE-HH,true
2017-05-01,Tag der Arbeit,DE-HE,true
2017-05-01,Tag der Arbeit,DE-MV,true
2017-05-01,Tag der Arbeit,DE-NI,true
2017-05-01,Tag der Arbeit,DE-NW,true
2017-05-01,Tag der Arbeit,DE-RP,true
2017-05-01,Tag der Arbeit,DE-SL,true
2017-05-01,Tag der Arbeit,DE-SN,true
2017-05-01,Tag der Arbeit,DE-ST,true
2017-05-01,Tag der Arbeit,DE-SH,true
2017-05-01,Tag der Arbeit,DE-TH,true
2017-05-25,Christi Himmelfahrt,DE-BW,true
2017-05-25,Christi Himmelfahrt,DE-BY,true
2017-05-25,Christi Himmelfahrt,DE-BE,true
2017-05-25,Christi Himmelfahrt,DE-BB,true
2017-05-25,Christi Himmelfahrt,DE-HB,true
2017-05-25,Christi Himmelfahrt,DE-HH,true
2017-05-25,Christi Himmelfahrt,DE-HE,true
2017-05-25,Christi Himmelfahrt,DE-MV,true
2017-05-25,Christi Himmelfahrt,DE-NI,true
2017-05-25,Christi Himmelfahrt,DE-NW,true
2017-05-25,Christi Himmelfahrt,DE-RP,true
2017-05-25,Christi Himmelfahrt,DE-SL,true
2017-05-25,Christi Himmelfahrt,DE-SN,true
2017-05-25,Christi Himmelfahrt,DE-ST,true
2017-05-25,Christi Himmelfahrt,DE-SH,true
2017-05-25,Christi Himmelfahrt,DE-TH,true
2017-06-05,Pfingstmontag,DE-BW,true
2017-06-05,Pfingstmontag,DE-BY,true
2017-06-05,Pfingstmontag,DE-BE,true
2017-06-05,Pfingstmontag,DE-BB,true
2017-06-05,Pfingstmontag,DE-HB,true
2017-06-05,Pfingstmontag,DE-HH,true
2017-06-05,Pfingstmontag,DE-HE,true
2017-06-05,Pfingstmontag,DE-MV,true
2017-06-05,Pfingstmontag,DE-NI,true
2017-06-05,Pfingstmontag,DE-NW,true
2017-06-05,Pfingstmontag,DE-RP,true
2017-06-05,Pfingstmontag,DE-SL,true
2017-06-05,Pfingstmontag,DE-SN,true
2017-06-05,Pfingstmontag,DE-ST,true
2017-06-05,Pfingstmontag,DE-SH,true
2017-06-05,Pfingstmontag,DE-TH,true
2017-10-03,Tag der Deutschen Einheit,DE-BW,true
2017-10-03,Tag der Deutschen Einheit,DE-BY,true
2017-10-03,Tag der Deutschen Einheit,DE-BE,true
2017-10-03,Tag der Deutschen Einheit,DE-BB,true
2017-10-03,Tag der Deutschen Einheit,DE-HB,true
2017-10-03,Tag der Deutschen Einheit,DE-HH,true
2017-10-03,Tag der Deutschen Einheit,DE-HE,true
2017-10-03,Tag der Deutschen Einheit,DE-MV,true
2017-10-03,Tag der Deutschen Einheit,DE-NI,true
2017-10-03,Tag der Deutschen Einheit,DE-NW,true
2017-10-03,Tag der Deutschen Einheit,DE-RP,true
2017-10-03,Tag der Deutschen Einheit,DE-SL,true
2017-10-03,Tag der Deutschen Einheit,DE-SN,true
2017-10-03,Tag der Deutschen Einheit,DE-ST,true
2017-10-03,Tag der Deutschen Einheit,DE-SH,true
2017-10-03,Tag der Deutschen Einheit,DE-TH,true
2017-12-25,1. Weihnachtsfeiertag,DE-BW,true
2017-12-25,1. Weihnachtsfeiertag,DE-BY,true
2017-12-25,1. Weihnachtsfeiertag,DE-BE,true
2017-12-25,1. Weihnachtsfeiertag,DE-BB,true
2017-12-25,1. Weihnachtsfeiertag,DE-HB,true
2017-12-25,1. Weihnachtsfeiertag,DE-HH,true
2017-12-25,1. Weihnachtsfeiertag,DE-HE,true
2017-12-25,1. Weihnachtsfeiertag,DE-MV,true
2017-12-25,1. Weihnachtsfeiertag,DE-NI,true
2017-12-25,1. Weihnachtsfeiertag,DE-NW,true
2017-12-25,1. Weihnachtsfeiertag,DE-RP,true
2017-12-25,1. Weihnachtsfeiertag,DE-SL,true
2017-12-25,1. Weihnachtsfeiertag,DE-SN,true
2017-12-25,1. Weihnachtsfeiertag,DE-ST,true
2017-12-25,1. Weihnachtsfeiertag,DE-SH,true
2017-12-25,1. Weihnachtsfeiertag,DE-TH,true
2017-12-26,2. Weihnachtsfeiertag,DE-BW,true
2017-12-26,2. Weihnachtsfeiertag,DE-BY,true
2017-12-26,2. Weihnachtsfeiertag,DE-BE,true
2017-12-26,2. Weihnachtsfeiertag,DE-BB,true
2017-12-26,2. Weihnachtsfeiertag,DE-HB,true
2017-12-26,2. Weihnachtsfeiertag,DE-HH,true
2017-12-26,2. Weihnachtsfeiertag,DE-HE,true
2017-12-26,2. Weihnachtsfeiertag,DE-MV,true
2017-12-26,2. Weihnachtsfeiertag,DE-NI,true
2017-12-26,2. Weihnachtsfeiertag,DE-NW,true
2017-12-26,2. Weihnachtsfeiertag,DE-RP,true
2017-12-26,2. Weihnachtsfeiertag,DE-SL,true
2017-12-26,2. Weihnachtsfeiertag,DE-SN,true
2017-12-26,2. Weihnachtsfeiertag,DE-ST,true
2017-12-26,2. Weihnachtsfeiertag,DE-SH,true
2017-12-26,2. Weihnachtsfeiertag,DE-TH,true
2017-01-06,Heilige Drei Könige,DE-BW,false
2017-01-06,Heilige Drei Könige,DE-BY,false
2017-01-06,Heilige Drei Könige,DE-ST,false
2017-06-15,Fronleichnam,DE-BW,false
2017-06-15,Fronleichnam,DE-BY,false
2017-06-15,Fronleichnam,DE-HE,false
2017-06-15,Fronleichnam,DE-NW,false
2017-06-15,Fronleichnam,DE-RP,false
2017-06-15,Fronleichnam,DE-SL,false
2017-08-15,Mariä Himmelfahrt,DE-BY,false
2017-08-15,Mariä Himmelfahrt,DE-SL,false
2017-09-20,Weltkindertag,DE-TH,false
2017-10-31,Reformationstag,DE-BB,false
2017-10-31,Reformationstag,DE-HB,false
2017-10-31,Reformationstag,DE-HH,false
2017-10-31,Reformationstag,DE-MV,false
2017-10-31,Reformationstag,DE-NI,false
2017-10-31,Reformationstag,DE-SN,false
2017-10-31,Reformationstag,DE-ST,false
2017-10-31,Reformationstag,DE-SH,false
2017-10-31,Reformationstag,DE-TH,false
2017-11-01,Allerheiligen,DE-BW,false
2017-11-01,Allerheiligen,DE-BY,false
2017-11-01,Allerheiligen,DE-NW,false
2017-11-01,Allerheiligen,DE-RP,false
2017-11-01,Allerheiligen,DE-SL,false
2017-11-22,Buß- und Bettag,DE-SN,false
2017-03-08,Internationaler Frauentag,DE-BE,false
2017-03-08,Internationaler Frauentag,DE-MV,false
2018-01-01,Neujahr,DE-BW,true
2018-01-01,Neujahr,DE-BY,true
2018-01-01,Neujahr,DE-BE,true
2018-01-01,Neujahr,DE-BB,true
2018-01-01,Neujahr,DE-HB,true
2018-01-01,Neujahr,DE-HH,true
2018-01-01,Neujahr,DE-HE,true
2018-01-01,Neujahr,DE-MV,true
2018-01-01,Neujahr,DE-NI,true
2018-01-01,Neujahr,DE-NW,true
2018-01-01,Neujahr,DE-RP,true
2018-01-01,Neujahr,DE-SL,true
2018-01-01,Neujahr,DE-SN,true
2018-01-01,Neujahr,DE-ST,true
2018-01-01,Neujahr,DE-SH,true
2018-01-01,Neujahr,DE-TH,true
2018-03-30,Karfreitag,DE-BW,true
2018-03-30,Karfreitag,DE-BY,true
2018-03-30,Karfreitag,DE-BE,true
2018-03-30,Karfreitag,DE-BB,true
2018-03-30,Karfreitag,DE-HB,true
2018-03-30,Karfreitag,DE-HH,true
2018-03-30,Karfreitag,DE-HE,true
2018-03-30,Karfreitag,DE-MV,true
2018-03-30,Karfreitag,DE-NI,true
2018-03-30,Karfreitag,DE-NW,true
2018-03-30,Karfreitag,DE-RP,true
2018-03-30,Karfreitag,DE-SL,true
2018-03-30,Karfreitag,DE-SN,true
2018-03-30,Karfreitag,DE-ST,true
2018-03-30,Karfreitag,DE-SH,true
2018-03-30,Karfreitag,DE-TH,true
2018-04-02,Ostermontag,DE-BW,true
2018-04-02,Ostermontag,DE-BY,true
2018-04-02,Ostermontag,DE-BE,true
2018-04-02,Ostermontag,DE-BB,true
2018-04-02,Ostermontag,DE-HB,true
2018-04-02,Ostermontag,DE-HH,true
2018-04-02,Ostermontag,DE-HE,true
2018-04-02,Ostermontag,DE-MV,true
